timestamp,open,high,low,close,volume
2019-07-15 09:31:00,301.13,301.13,300.84,300.8625,972537
2019-07-15 09:32:00,300.85,300.93,300.825,300.92,144631
2019-07-15 09:33:00,300.91,300.92,300.75,300.79,386364
2019-07-15 09:34:00,300.78,300.86,300.63,300.655,291355
2019-07-15 09:35:00,300.65,300.72,300.64,300.65,123894
2019-07-15 09:36:00,300.65,300.67,300.55,300.5999,221983
2019-07-15 09:37:00,300.595,300.7,300.595,300.63,163556
2019-07-15 09:38:00,300.64,300.67,300.52,300.54,130726
2019-07-15 09:39:00,300.53,300.575,300.5,300.54,111288
2019-07-15 09:40:00,300.54,300.6198,300.515,300.6,132788
2019-07-15 09:41:00,300.61,300.665,300.56,300.65,107181
2019-07-15 09:42:00,300.66,300.75,300.6304,300.675,79641
2019-07-15 09:43:00,300.68,300.69,300.61,300.65,67082
2019-07-15 09:44:00,300.65,300.69,300.64,300.67,88487
2019-07-15 09:45:00,300.67,300.715,300.62,300.7,153896
2019-07-15 09:46:00,300.7,300.71,300.56,300.62,148271
2019-07-15 09:47:00,300.61,300.61,300.51,300.52,87023
2019-07-15 09:48:00,300.525,300.525,300.46,300.485,305661
2019-07-15 09:49:00,300.49,300.49,300.42,300.45,170309
2019-07-15 09:50:00,300.445,300.505,300.435,300.48,73103
2019-07-15 09:51:00,300.4943,300.4943,300.4943,300.4943,127848
2019-07-15 09:52:00,300.49,300.5,300.42,300.4869,62233
2019-07-15 09:53:00,300.48,300.49,300.44,300.46,48421
2019-07-15 09:54:00,300.46,300.48,300.43,300.45,76122
2019-07-15 09:55:00,300.45,300.575,300.44,300.57,114039
2019-07-15 09:56:00,300.57,300.6,300.5,300.52,149484
2019-07-15 09:57:00,300.505,300.55,300.5,300.52,45963
2019-07-15 09:58:00,300.52,300.56,300.5,300.56,49022
2019-07-15 09:59:00,300.56,300.6,300.54,300.56,43682
2019-07-15 10:00:00,300.555,300.61,300.55,300.59,62624
2019-07-15 10:01:00,300.59,300.59,300.53,300.56,151867
2019-07-15 10:02:00,300.565,300.64,300.56,300.63,104119
2019-07-15 10:03:00,300.64,300.685,300.62,300.63,73749
2019-07-15 10:04:00,300.63,300.67,300.62,300.65,51773
2019-07-15 10:05:00,300.65,300.67,300.6,300.6,90021
2019-07-15 10:06:00,300.6,300.63,300.58,300.6,54637
2019-07-15 10:07:00,300.6,300.615,300.53,300.55,58802
2019-07-15 10:08:00,300.555,300.62,300.53,300.605,54777
2019-07-15 10:09:00,300.62,300.62,300.56,300.59,31909
2019-07-15 10:10:00,300.58,300.62,300.55,300.585,30500
2019-07-15 10:11:00,300.59,300.59,300.54,300.57,53765
2019-07-15 10:12:00,300.58,300.6,300.52,300.53,38121
2019-07-15 10:13:00,300.53,300.54,300.46,300.5,91481
2019-07-15 10:14:00,300.5,300.51,300.45,300.4725,76480
2019-07-15 10:15:00,300.47,300.53,300.45,300.51,51516
2019-07-15 10:16:00,300.51,300.57,300.49,300.5664,72807
2019-07-15 10:17:00,300.57,300.59,300.545,300.5701,62701
2019-07-15 10:18:00,300.58,300.65,300.575,300.63,100518
2019-07-15 10:19:00,300.63,300.64,300.595,300.595,65920
2019-07-15 10:20:00,300.595,300.66,300.5514,300.65,44908
2019-07-15 10:21:00,300.66,300.66,300.615,300.62,56062
2019-07-15 10:22:00,300.63,300.63,300.5802,300.62,288704
2019-07-15 10:23:00,300.62,300.71,300.62,300.69,103507
2019-07-15 10:24:00,300.69,300.75,300.66,300.73,237900
2019-07-15 10:25:00,300.73,300.81,300.72,300.7434,151960
2019-07-15 10:26:00,300.75,300.77,300.6495,300.65,174857
2019-07-15 10:27:00,300.65,300.72,300.645,300.69,109178
2019-07-15 10:28:00,300.7,300.72,300.64,300.65,40070
2019-07-15 10:29:00,300.65,300.69,300.63,300.69,69160
2019-07-15 10:30:00,300.7,300.73,300.7,300.71,23676
2019-07-15 10:31:00,300.72,300.78,300.72,300.77,72578
2019-07-15 10:32:00,300.77,300.82,300.76,300.79,88265
2019-07-15 10:33:00,300.79,300.8465,300.73,300.75,138372
2019-07-15 10:34:00,300.75,300.83,300.7473,300.7858,54299
2019-07-15 10:35:00,300.78,300.8,300.74,300.74,56093
2019-07-15 10:36:00,300.73,300.75,300.6912,300.74,54280
2019-07-15 10:37:00,300.74,300.74,300.7,300.71,72218
2019-07-15 10:38:00,300.73,300.77,300.72,300.75,85107
2019-07-15 10:39:00,300.75,300.76,300.62,300.62,183721
2019-07-15 10:40:00,300.62,300.63,300.57,300.6,101818
2019-07-15 10:41:00,300.605,300.61,300.57,300.58,60836
2019-07-15 10:42:00,300.58,300.5999,300.53,300.56,102126
2019-07-15 10:43:00,300.58,300.6,300.52,300.56,49454
2019-07-15 10:44:00,300.56,300.64,300.54,300.64,60344
2019-07-15 10:45:00,300.63,300.63,300.52,300.55,68038
2019-07-15 10:46:00,300.545,300.545,300.49,300.52,81837
2019-07-15 10:47:00,300.52,300.52,300.42,300.44,101868
2019-07-15 10:48:00,300.435,300.47,300.37,300.4483,104013
2019-07-15 10:49:00,300.45,300.5,300.45,300.48,44295
2019-07-15 10:50:00,300.49,300.51,300.45,300.5,67456
2019-07-15 10:51:00,300.59,300.59,300.59,300.59,136699
2019-07-15 10:52:00,300.59,300.64,300.58,300.63,124228
2019-07-15 10:53:00,300.63,300.69,300.61,300.6897,62096
2019-07-15 10:54:00,300.69,300.7,300.64,300.64,57800
2019-07-15 10:55:00,300.645,300.685,300.6401,300.685,82982
2019-07-15 10:56:00,300.68,300.69,300.65,300.66,25808
2019-07-15 10:57:00,300.67,300.71,300.661,300.69,111140
2019-07-15 10:58:00,300.69,300.71,300.6775,300.7031,44764
2019-07-15 10:59:00,300.71,300.71,300.66,300.67,54499
2019-07-15 11:00:00,300.67,300.69,300.66,300.69,40412
2019-07-15 11:01:00,300.69,300.7,300.62,300.7,76463
2019-07-15 11:02:00,300.7,300.7,300.66,300.685,49242
2019-07-15 11:03:00,300.6839,300.709,300.66,300.7,118445
2019-07-15 11:04:00,300.7,300.72,300.63,300.63,125293
2019-07-15 11:05:00,300.64,300.695,300.6,300.6,40501
2019-07-15 11:06:00,300.6,300.65,300.59,300.61,24747
2019-07-15 11:07:00,300.6135,300.6135,300.56,300.601,41698
2019-07-15 11:08:00,300.6,300.64,300.59,300.61,28864
2019-07-15 11:09:00,300.6,300.64,300.59,300.63,230209
2019-07-15 11:10:00,300.635,300.65,300.61,300.64,16235
2019-07-15 11:11:00,300.64,300.65,300.58,300.61,34268
2019-07-15 11:12:00,300.61,300.62,300.56,300.57,47002
2019-07-15 11:13:00,300.575,300.63,300.56,300.6,37714
2019-07-15 11:14:00,300.59,300.62,300.58,300.58,17919
2019-07-15 11:15:00,300.58,300.61,300.54,300.59,78739
2019-07-15 11:16:00,300.59,300.64,300.58,300.64,22763
2019-07-15 11:17:00,300.65,300.68,300.61,300.6578,37259
2019-07-15 11:18:00,300.65,300.71,300.65,300.7,29674
2019-07-15 11:19:00,300.71,300.74,300.7,300.73,43445
2019-07-15 11:20:00,300.74,300.76,300.7,300.71,42860
2019-07-15 11:21:00,300.71,300.71,300.6875,300.69,26431
2019-07-15 11:22:00,300.695,300.76,300.69,300.755,93589
2019-07-15 11:23:00,300.75,300.758,300.7,300.73,38911
2019-07-15 11:24:00,300.729,300.729,300.69,300.7,29104
2019-07-15 11:25:00,300.7,300.7,300.69,300.7,22881
2019-07-15 11:26:00,300.69,300.73,300.67,300.7,34920
2019-07-15 11:27:00,300.7,300.7,300.645,300.66,45417
2019-07-15 11:28:00,300.67,300.69,300.65,300.685,52736
2019-07-15 11:29:00,300.68,300.685,300.61,300.63,144286
2019-07-15 11:30:00,300.63,300.6459,300.56,300.58,71480
2019-07-15 11:31:00,300.58,300.59,300.53,300.5365,35890
2019-07-15 11:32:00,300.53,300.56,300.4535,300.4535,139215
2019-07-15 11:33:00,300.45,300.46,300.39,300.42,148364
2019-07-15 11:34:00,300.41,300.42,300.36,300.38,72467
2019-07-15 11:35:00,300.38,300.4135,300.35,300.4,52877
2019-07-15 11:36:00,300.4,300.48,300.4,300.47,74363
2019-07-15 11:37:00,300.47,300.52,300.47,300.495,50060
2019-07-15 11:38:00,300.49,300.54,300.49,300.505,23867
2019-07-15 11:39:00,300.5,300.51,300.47,300.5,28244
2019-07-15 11:40:00,300.5,300.54,300.48,300.5299,29383
2019-07-15 11:41:00,300.525,300.55,300.51,300.545,43079
2019-07-15 11:42:00,300.55,300.55,300.515,300.52,25793
2019-07-15 11:43:00,300.53,300.55,300.52,300.54,14112
2019-07-15 11:44:00,300.54,300.56,300.52,300.55,40208
2019-07-15 11:45:00,300.557,300.57,300.5,300.51,38599
2019-07-15 11:46:00,300.51,300.51,300.45,300.49,45999
2019-07-15 11:47:00,300.485,300.49,300.45,300.48,29374
2019-07-15 11:48:00,300.48,300.49,300.46,300.46,37028
2019-07-15 11:49:00,300.47,300.475,300.45,300.46,10152
2019-07-15 11:50:00,300.47,300.49,300.42,300.43,25826
2019-07-15 11:51:00,300.43,300.4593,300.43,300.4349,12137
2019-07-15 11:52:00,300.44,300.46,300.43,300.4301,19344
2019-07-15 11:53:00,300.435,300.48,300.435,300.4583,42489
2019-07-15 11:54:00,300.45,300.46,300.41,300.41,22211
2019-07-15 11:55:00,300.41,300.48,300.4,300.45,36828
2019-07-15 11:56:00,300.45,300.46,300.41,300.41,14273
2019-07-15 11:57:00,300.4,300.41,300.39,300.4,20996
2019-07-15 11:58:00,300.4,300.41,300.37,300.4,51106
2019-07-15 11:59:00,300.4077,300.43,300.4,300.4,24166
2019-07-15 12:00:00,300.4,300.415,300.38,300.4,26999
2019-07-15 12:01:00,300.4,300.45,300.4,300.415,36118
2019-07-15 12:02:00,300.42,300.43,300.39,300.39,32157
2019-07-15 12:03:00,300.4,300.42,300.37,300.37,113444
2019-07-15 12:04:00,300.38,300.42,300.37,300.42,33305
2019-07-15 12:05:00,300.43,300.45,300.4,300.44,630460
2019-07-15 12:06:00,300.44,300.45,300.41,300.42,82941
2019-07-15 12:07:00,300.41,300.425,300.38,300.38,46409
2019-07-15 12:08:00,300.385,300.41,300.36,300.36,23595
2019-07-15 12:09:00,300.355,300.37,300.335,300.34,30309
2019-07-15 12:10:00,300.33,300.35,300.32,300.345,38523
2019-07-15 12:11:00,300.34,300.38,300.33,300.355,30233
2019-07-15 12:12:00,300.35,300.35,300.31,300.32,24357
2019-07-15 12:13:00,300.325,300.36,300.3,300.345,119327
2019-07-15 12:14:00,300.35,300.3699,300.34,300.345,19588
2019-07-15 12:15:00,300.3452,300.38,300.34,300.35,19472
2019-07-15 12:16:00,300.35,300.4,300.34,300.39,28677
2019-07-15 12:17:00,300.39,300.43,300.39,300.43,33941
2019-07-15 12:18:00,300.42,300.429,300.39,300.39,17874
2019-07-15 12:19:00,300.395,300.395,300.3636,300.37,16357
2019-07-15 12:20:00,300.37,300.4,300.36,300.39,20595
2019-07-15 12:21:00,300.4,300.42,300.37,300.42,47655
2019-07-15 12:22:00,300.42,300.44,300.39,300.43,20108
2019-07-15 12:23:00,300.43,300.47,300.43,300.44,42728
2019-07-15 12:24:00,300.44,300.44,300.405,300.405,18869
2019-07-15 12:25:00,300.405,300.4199,300.385,300.405,13538
2019-07-15 12:26:00,300.41,300.43,300.39,300.42,16506
