timestamp,open,high,low,close,volume
2019-07-15 09:31:00,168.4,168.5,167.91,168.2226,243773
2019-07-15 09:32:00,168.11,168.95,168.02,168.92,66813
2019-07-15 09:33:00,168.97,169.1058,168.46,168.503,78402
2019-07-15 09:34:00,168.45,168.85,168.45,168.67,76119
2019-07-15 09:35:00,168.695,168.87,168.44,168.8,85826
2019-07-15 09:36:00,168.77,169.09,168.6,168.64,83794
2019-07-15 09:37:00,168.69,168.89,168.4405,168.5786,43628
2019-07-15 09:38:00,168.5344,168.66,168.11,168.16,59148
2019-07-15 09:39:00,168.1893,168.23,167.87,167.986,79441
2019-07-15 09:40:00,167.9546,167.9546,167.6674,167.825,46371
2019-07-15 09:41:00,167.85,168.14,167.83,168.14,36440
2019-07-15 09:42:00,168.0978,168.25,168.07,168.19,57740
2019-07-15 09:43:00,168.185,168.27,168.11,168.1895,37881
2019-07-15 09:44:00,168.2,168.45,168.13,168.3246,48249
2019-07-15 09:45:00,168.34,168.35,168.16,168.2299,28195
2019-07-15 09:46:00,168.22,168.25,168.0,168.0364,31665
2019-07-15 09:47:00,168.045,168.16,167.95,167.98,43642
2019-07-15 09:48:00,167.92,167.92,167.71,167.795,40100
2019-07-15 09:49:00,167.7615,167.78,167.59,167.65,59463
2019-07-15 09:50:00,167.68,167.81,167.18,167.235,72539
2019-07-15 09:51:00,167.2599,167.27,166.64,166.7,102707
2019-07-15 09:52:00,166.65,166.81,166.555,166.75,43174
2019-07-15 09:53:00,166.77,167.07,166.55,167.07,40977
2019-07-15 09:54:00,167.055,167.21,166.93,167.1,30580
2019-07-15 09:55:00,167.12,167.44,167.1001,167.278,36097
2019-07-15 09:56:00,167.26,167.49,167.227,167.24,27681
2019-07-15 09:57:00,167.26,167.4254,167.07,167.07,17727
2019-07-15 09:58:00,167.07,167.1948,166.949,167.19,111302
2019-07-15 09:59:00,167.16,167.25,166.975,166.98,16109
2019-07-15 10:00:00,167.02,167.111,166.9,167.111,17705
2019-07-15 10:01:00,167.0901,167.45,167.04,167.36,21302
2019-07-15 10:02:00,167.38,167.39,167.13,167.2452,13784
2019-07-15 10:03:00,167.252,167.4,167.19,167.35,12596
2019-07-15 10:04:00,167.36,167.45,167.1837,167.1837,11849
2019-07-15 10:05:00,167.2,167.345,167.17,167.25,10911
2019-07-15 10:06:00,167.23,167.39,167.2,167.205,18760
2019-07-15 10:07:00,167.2189,167.2189,166.81,166.81,41778
2019-07-15 10:08:00,166.8,167.06,166.77,167.0318,21456
2019-07-15 10:09:00,167.035,167.0473,166.85,166.935,14007
2019-07-15 10:10:00,166.91,166.91,166.6746,166.82,33109
2019-07-15 10:11:00,166.87,166.88,166.59,166.6301,21800
2019-07-15 10:12:00,166.655,166.7,166.25,166.3244,51788
2019-07-15 10:13:00,166.3294,166.4,166.225,166.3453,37104
2019-07-15 10:14:00,166.32,166.48,166.2787,166.445,23570
2019-07-15 10:15:00,166.47,166.4966,166.28,166.4874,17283
2019-07-15 10:16:00,166.44,166.64,166.36,166.5661,12989
2019-07-15 10:17:00,166.5851,166.71,166.53,166.71,19069
2019-07-15 10:18:00,166.73,166.85,166.63,166.82,21820
2019-07-15 10:19:00,166.8564,166.8607,166.72,166.75,16600
2019-07-15 10:20:00,166.7,166.87,166.6123,166.87,14391
2019-07-15 10:21:00,166.8595,166.99,166.8595,166.94,17847
2019-07-15 10:22:00,166.95,166.95,166.78,166.89,12295
2019-07-15 10:23:00,166.87,167.1,166.86,167.04,19595
2019-07-15 10:24:00,167.02,167.12,166.99,167.12,30676
2019-07-15 10:25:00,167.12,167.15,166.9929,167.12,19046
2019-07-15 10:26:00,167.078,167.13,166.95,167.01,20481
2019-07-15 10:27:00,167.0111,167.19,167.0,167.01,49954
2019-07-15 10:28:00,167.01,167.01,166.66,166.77,32203
2019-07-15 10:29:00,166.7892,166.94,166.765,166.83,31288
2019-07-15 10:30:00,166.86,166.92,166.84,166.875,8466
2019-07-15 10:31:00,166.91,166.9968,166.81,166.86,13542
2019-07-15 10:32:00,166.83,167.0,166.7,166.73,16131
