timestamp,open,high,low,close,volume
2019-07-15 09:31:00,2.2,2.21,2.16,2.16,3858
2019-07-15 09:35:00,2.2,2.2,2.17,2.18,5334
2019-07-15 09:38:00,2.195,2.195,2.195,2.195,255
2019-07-15 09:39:00,2.195,2.195,2.18,2.18,500
2019-07-15 09:40:00,2.195,2.195,2.195,2.195,201
2019-07-15 09:41:00,2.19,2.2,2.18,2.2,3761
2019-07-15 09:42:00,2.19,2.19,2.19,2.19,105
2019-07-15 09:43:00,2.2,2.2,2.19,2.19,1098
2019-07-15 09:46:00,2.2,2.2,2.19,2.2,576
2019-07-15 09:51:00,2.19,2.19,2.19,2.19,225
2019-07-15 09:52:00,2.185,2.185,2.185,2.185,100
2019-07-15 09:54:00,2.19,2.19,2.19,2.19,623
2019-07-15 09:56:00,2.18,2.19,2.18,2.19,610
2019-07-15 09:57:00,2.19,2.19,2.18,2.18,2465
2019-07-15 09:58:00,2.18,2.18,2.18,2.18,304
2019-07-15 10:05:00,2.19,2.19,2.19,2.19,658
2019-07-15 10:06:00,2.195,2.195,2.17,2.17,1400
2019-07-15 10:07:00,2.171,2.18,2.171,2.18,784
2019-07-15 10:08:00,2.18,2.18,2.18,2.18,2120
2019-07-15 10:11:00,2.18,2.18,2.18,2.18,855
2019-07-15 10:12:00,2.18,2.19,2.17,2.17,700
2019-07-15 10:13:00,2.17,2.17,2.17,2.17,300
2019-07-15 10:14:00,2.17,2.17,2.17,2.17,701
2019-07-15 10:15:00,2.17,2.17,2.16,2.17,1409
2019-07-15 10:16:00,2.16,2.17,2.1569,2.17,828
2019-07-15 10:23:00,2.17,2.17,2.16,2.17,1819
2019-07-15 10:24:00,2.165,2.165,2.165,2.165,210
2019-07-15 10:27:00,2.165,2.165,2.165,2.165,100
2019-07-15 10:30:00,2.17,2.17,2.17,2.17,300
2019-07-15 10:36:00,2.17,2.17,2.16,2.16,200
2019-07-15 10:37:00,2.165,2.17,2.165,2.17,600
2019-07-15 10:42:00,2.16,2.16,2.15,2.15,1978
2019-07-15 10:43:00,2.145,2.145,2.145,2.145,100
2019-07-15 10:44:00,2.14,2.15,2.14,2.145,800
2019-07-15 10:46:00,2.15,2.15,2.13,2.13,1294
2019-07-15 10:50:00,2.12,2.12,2.12,2.12,100
2019-07-15 10:51:00,2.12,2.13,2.12,2.13,1380
2019-07-15 10:52:00,2.13,2.13,2.1256,2.13,1000
2019-07-15 10:58:00,2.1264,2.13,2.1264,2.13,1884
2019-07-15 10:59:00,2.14,2.14,2.14,2.14,100
2019-07-15 11:01:00,2.135,2.14,2.13,2.14,1379
2019-07-15 11:03:00,2.14,2.14,2.14,2.14,222
2019-07-15 11:05:00,2.14,2.14,2.13,2.14,891
2019-07-15 11:08:00,2.14,2.14,2.14,2.14,213
2019-07-15 11:09:00,2.135,2.14,2.135,2.14,999
2019-07-15 11:11:00,2.14,2.14,2.14,2.14,104
2019-07-15 11:14:00,2.14,2.14,2.14,2.14,300
2019-07-15 11:17:00,2.14,2.14,2.14,2.14,200
2019-07-15 11:18:00,2.14,2.14,2.14,2.14,300
2019-07-15 11:19:00,2.13,2.14,2.13,2.135,1991
2019-07-15 11:20:00,2.14,2.14,2.14,2.14,709
2019-07-15 11:24:00,2.15,2.15,2.15,2.15,200
2019-07-15 11:25:00,2.15,2.15,2.15,2.15,100
2019-07-15 11:28:00,2.15,2.15,2.15,2.15,200
2019-07-15 11:29:00,2.15,2.15,2.15,2.15,320
2019-07-15 11:32:00,2.15,2.15,2.15,2.15,105
2019-07-15 11:34:00,2.15,2.15,2.15,2.15,100
2019-07-15 11:35:00,2.15,2.15,2.15,2.15,200
2019-07-15 11:40:00,2.15,2.16,2.15,2.16,625
2019-07-15 11:41:00,2.16,2.16,2.16,2.16,500
2019-07-15 11:42:00,2.16,2.17,2.16,2.17,400
2019-07-15 11:44:00,2.17,2.17,2.17,2.17,100
2019-07-15 11:45:00,2.152,2.17,2.152,2.17,910
2019-07-15 11:46:00,2.16,2.16,2.16,2.16,100
2019-07-15 11:47:00,2.16,2.16,2.16,2.16,100
2019-07-15 11:48:00,2.16,2.165,2.16,2.165,769
2019-07-15 11:50:00,2.16,2.16,2.16,2.16,300
2019-07-15 11:51:00,2.16,2.17,2.1571,2.1571,1517
2019-07-15 11:52:00,2.165,2.165,2.16,2.16,400
2019-07-15 11:53:00,2.17,2.17,2.16,2.16,500
2019-07-15 11:56:00,2.17,2.17,2.17,2.17,300
2019-07-15 11:58:00,2.17,2.17,2.17,2.17,200
2019-07-15 12:00:00,2.17,2.17,2.17,2.17,340
2019-07-15 12:01:00,2.17,2.17,2.17,2.17,300
2019-07-15 12:03:00,2.17,2.17,2.17,2.17,108
2019-07-15 12:06:00,2.17,2.19,2.17,2.18,9470
2019-07-15 12:07:00,2.19,2.19,2.19,2.19,240
2019-07-15 12:09:00,2.19,2.19,2.185,2.19,316
2019-07-15 12:10:00,2.19,2.19,2.185,2.19,500
2019-07-15 12:11:00,2.185,2.185,2.185,2.185,100
2019-07-15 12:12:00,2.18,2.19,2.18,2.18,3402
2019-07-15 12:13:00,2.175,2.175,2.175,2.175,100
2019-07-15 12:14:00,2.18,2.19,2.1788,2.19,2086
2019-07-15 12:15:00,2.195,2.195,2.19,2.19,200
2019-07-15 12:16:00,2.2,2.2,2.195,2.195,582
2019-07-15 12:18:00,2.19,2.195,2.19,2.195,200
2019-07-15 12:19:00,2.2,2.2,2.2,2.2,363
2019-07-15 12:22:00,2.2,2.21,2.2,2.21,1694
2019-07-15 12:23:00,2.21,2.21,2.21,2.21,200
2019-07-15 12:24:00,2.2009,2.22,2.2009,2.22,2030
2019-07-15 12:25:00,2.215,2.23,2.215,2.225,5834
2019-07-15 12:26:00,2.23,2.23,2.22,2.23,3861
2019-07-15 12:27:00,2.23,2.25,2.225,2.25,10018
2019-07-15 12:28:00,2.24,2.25,2.24,2.25,600
2019-07-15 12:29:00,2.24,2.25,2.24,2.25,600
2019-07-15 12:30:00,2.25,2.25,2.25,2.25,200
2019-07-15 12:31:00,2.245,2.25,2.245,2.25,1946
2019-07-15 12:32:00,2.24,2.25,2.24,2.245,5620
2019-07-15 12:34:00,2.245,2.26,2.245,2.255,1285
2019-07-15 12:35:00,2.26,2.26,2.2582,2.2582,1800
2019-07-15 12:36:00,2.255,2.26,2.255,2.255,1738
2019-07-15 12:37:00,2.25,2.255,2.245,2.245,2790
2019-07-15 12:39:00,2.245,2.245,2.24,2.2447,1340
2019-07-15 12:40:00,2.245,2.245,2.245,2.245,300
2019-07-15 12:41:00,2.245,2.245,2.245,2.245,536
2019-07-15 12:42:00,2.245,2.245,2.235,2.235,4649
2019-07-15 12:43:00,2.235,2.24,2.225,2.225,5351
2019-07-15 12:44:00,2.225,2.23,2.225,2.23,695
2019-07-15 12:45:00,2.225,2.225,2.225,2.225,200
2019-07-15 12:46:00,2.225,2.23,2.22,2.23,600
2019-07-15 12:47:00,2.225,2.23,2.225,2.23,840
2019-07-15 12:48:00,2.23,2.23,2.23,2.23,400
2019-07-15 12:49:00,2.2292,2.23,2.225,2.23,1000
2019-07-15 12:51:00,2.225,2.23,2.225,2.23,1600
2019-07-15 12:55:00,2.23,2.23,2.23,2.23,100
2019-07-15 12:56:00,2.225,2.23,2.225,2.23,526
2019-07-15 13:00:00,2.23,2.23,2.22,2.23,1007
2019-07-15 13:05:00,2.23,2.23,2.23,2.23,100
2019-07-15 13:06:00,2.225,2.23,2.225,2.23,300
2019-07-15 13:07:00,2.23,2.23,2.23,2.23,200
2019-07-15 13:08:00,2.225,2.23,2.225,2.23,200
2019-07-15 13:11:00,2.225,2.225,2.225,2.225,200
2019-07-15 13:13:00,2.225,2.23,2.225,2.23,200
2019-07-15 13:14:00,2.23,2.23,2.23,2.23,200
2019-07-15 13:15:00,2.225,2.23,2.225,2.225,710
2019-07-15 13:16:00,2.22,2.23,2.22,2.225,300
2019-07-15 13:19:00,2.225,2.23,2.22,2.23,440
2019-07-15 13:21:00,2.2268,2.23,2.2268,2.23,3800
2019-07-15 13:22:00,2.225,2.23,2.22,2.23,600
2019-07-15 13:23:00,2.225,2.23,2.225,2.23,746
2019-07-15 13:24:00,2.22,2.22,2.22,2.22,100
2019-07-15 13:26:00,2.23,2.23,2.23,2.23,500
2019-07-15 13:28:00,2.229,2.245,2.2273,2.24,9667
2019-07-15 13:30:00,2.23,2.23,2.23,2.23,100
2019-07-15 13:31:00,2.24,2.24,2.235,2.235,400
2019-07-15 13:32:00,2.235,2.24,2.235,2.24,300
2019-07-15 13:33:00,2.24,2.24,2.24,2.24,177
2019-07-15 13:34:00,2.24,2.24,2.24,2.24,200
2019-07-15 13:35:00,2.24,2.24,2.24,2.24,500
2019-07-15 13:36:00,2.24,2.24,2.24,2.24,700
2019-07-15 13:37:00,2.24,2.24,2.24,2.24,130
2019-07-15 13:39:00,2.24,2.24,2.24,2.24,100
2019-07-15 13:40:00,2.24,2.24,2.24,2.24,500
