timestamp,open,high,low,close,volume
2019-07-15 09:31:00,4.94,4.94,4.9,4.9,658
2019-07-15 09:36:00,4.92,4.92,4.9,4.9,785
2019-07-15 09:40:00,4.8743,4.8743,4.85,4.85,1100
2019-07-15 09:46:00,4.85,4.85,4.83,4.83,308
2019-07-15 09:48:00,4.8201,4.8201,4.82,4.82,474
2019-07-15 09:49:00,4.8,4.8,4.8,4.8,1581
2019-07-15 09:52:00,4.77,4.78,4.77,4.78,288
2019-07-15 09:54:00,4.76,4.76,4.75,4.75,1300
2019-07-15 09:55:00,4.775,4.775,4.775,4.775,301
2019-07-15 10:08:00,4.84,4.84,4.84,4.84,0
2019-07-15 10:14:00,4.84,4.84,4.77,4.77,7345
2019-07-15 10:23:00,4.8249,4.8249,4.8249,4.8249,1000
2019-07-15 10:24:00,4.84,4.84,4.84,4.84,200
2019-07-15 10:27:00,4.84,4.84,4.84,4.84,465
2019-07-15 10:30:00,4.84,4.84,4.84,4.84,861
2019-07-15 10:32:00,4.87,4.87,4.855,4.855,680
2019-07-15 10:33:00,4.87,4.87,4.87,4.87,846
2019-07-15 10:41:00,4.93,4.93,4.93,4.93,105
2019-07-15 10:44:00,4.93,4.96,4.93,4.96,1100
2019-07-15 10:48:00,4.93,4.93,4.93,4.93,101
2019-07-15 10:49:00,4.93,4.93,4.89,4.89,1096
2019-07-15 11:08:00,4.93,4.97,4.93,4.97,972
2019-07-15 11:14:00,5.0,5.0,5.0,5.0,100
2019-07-15 11:15:00,4.9694,4.9694,4.9694,4.9694,100
2019-07-15 11:22:00,4.99,4.99,4.99,4.99,190
2019-07-15 11:32:00,4.99,4.99,4.99,4.99,100
2019-07-15 11:42:00,4.99,4.99,4.99,4.99,300
2019-07-15 11:48:00,5.0,5.0,5.0,5.0,147
2019-07-15 11:49:00,4.97,4.97,4.96,4.96,1013
2019-07-15 12:03:00,4.99,4.99,4.99,4.99,210
2019-07-15 12:04:00,4.98,4.98,4.96,4.96,1917
2019-07-15 12:14:00,4.98,4.98,4.98,4.98,581
2019-07-15 12:24:00,5.0,5.02,5.0,5.0,2260
2019-07-15 12:25:00,5.0,5.0,5.0,5.0,186
2019-07-15 12:30:00,5.0,5.0,5.0,5.0,100
2019-07-15 12:36:00,4.985,4.985,4.985,4.985,138
2019-07-15 12:39:00,5.0,5.0,5.0,5.0,100
2019-07-15 12:41:00,5.0,5.0,5.0,5.0,190
2019-07-15 13:01:00,4.9822,4.9822,4.9822,4.9822,337
2019-07-15 13:02:00,4.98,4.98,4.94,4.94,736
2019-07-15 13:12:00,4.9551,4.9551,4.9551,4.9551,927
2019-07-15 13:24:00,4.93,4.93,4.93,4.93,529
2019-07-15 13:37:00,4.91,4.91,4.91,4.91,603
2019-07-15 13:38:00,4.96,4.98,4.95,4.98,641
2019-07-15 13:48:00,4.99,4.99,4.99,4.99,100
2019-07-15 13:54:00,4.99,5.0,4.99,5.0,371
2019-07-15 13:57:00,5.01,5.01,5.01,5.01,210
2019-07-15 14:04:00,5.01,5.01,5.01,5.01,600
2019-07-15 14:05:00,5.015,5.015,4.99,4.99,400
2019-07-15 14:06:00,4.99,4.99,4.96,4.96,586
2019-07-15 14:12:00,4.9582,4.9582,4.9582,4.9582,105
2019-07-15 14:31:00,4.99,5.0,4.99,5.0,705
2019-07-15 14:32:00,4.98,4.98,4.93,4.93,1463
2019-07-15 14:34:00,4.97,4.97,4.97,4.97,210
2019-07-15 15:03:00,4.98,4.98,4.98,4.98,536
2019-07-15 15:05:00,4.99,4.99,4.99,4.99,100
2019-07-15 15:08:00,5.0,5.0,5.0,5.0,245
2019-07-15 15:17:00,5.0,5.0,5.0,5.0,105
2019-07-15 15:18:00,5.005,5.005,4.99,4.99,1080
2019-07-15 15:22:00,4.98,4.98,4.98,4.98,308
2019-07-15 15:25:00,4.99,4.99,4.99,4.99,110
2019-07-15 15:29:00,5.0,5.0,5.0,5.0,100
2019-07-15 15:30:00,4.98,4.99,4.98,4.99,654
2019-07-15 15:36:00,4.97,4.97,4.97,4.97,638
2019-07-15 15:43:00,4.96,4.99,4.96,4.99,277
2019-07-15 15:46:00,4.99,4.99,4.98,4.98,300
2019-07-15 15:47:00,4.985,5.0,4.985,5.0,300
2019-07-15 15:49:00,4.98,4.98,4.98,4.98,200
2019-07-15 15:51:00,5.0,5.0,5.0,5.0,210
2019-07-15 15:54:00,5.0,5.0,5.0,5.0,100
2019-07-15 15:55:00,5.0,5.0,4.965,4.965,1232
2019-07-15 16:00:00,4.99,4.99,4.97,4.99,1251
2019-07-16 09:31:00,5.02,5.02,5.02,5.02,0
2019-07-16 09:43:00,4.96,4.96,4.96,4.96,110
2019-07-16 09:57:00,5.0,5.0,5.0,5.0,170
2019-07-16 10:05:00,4.905,4.905,4.905,4.905,693
2019-07-16 10:08:00,4.995,4.995,4.995,4.995,100
2019-07-16 10:29:00,5.0,5.015,5.0,5.015,810
