timestamp,open,high,low,close,volume
2019-07-18 09:31:00,191.3,191.4,191.17,191.4,596989
2019-07-18 09:32:00,191.3839,191.3839,191.3839,191.3839,105685
2019-07-18 09:33:00,191.37,191.46,191.33,191.4023,85565
2019-07-18 09:34:00,191.405,191.57,191.4,191.53,94537
2019-07-18 09:35:00,191.54,191.69,191.5233,191.68,88166
2019-07-18 09:36:00,191.69,191.84,191.68,191.72,105007
2019-07-18 09:37:00,191.755,191.915,191.755,191.9101,233981
2019-07-18 09:38:00,191.92,191.98,191.91,191.91,122192
2019-07-18 09:39:00,191.91,192.03,191.91,192.01,109136
2019-07-18 09:40:00,192.01,192.07,191.92,191.92,89955
2019-07-18 09:41:00,191.92,191.9421,191.77,191.77,191945
2019-07-18 09:42:00,191.77,191.83,191.72,191.82,80803
2019-07-18 09:43:00,191.81,191.89,191.77,191.82,184341
2019-07-18 09:44:00,191.825,191.92,191.81,191.92,49613
2019-07-18 09:45:00,191.91,191.91,191.79,191.83,40146
2019-07-18 09:46:00,191.83,191.89,191.76,191.805,77012
2019-07-18 09:47:00,191.8,191.91,191.8,191.85,28314
2019-07-18 09:48:00,191.875,191.92,191.84,191.86,25025
2019-07-18 09:49:00,191.85,191.9,191.77,191.802,39192
2019-07-18 09:50:00,191.81,191.815,191.72,191.76,30281
2019-07-18 09:51:00,191.765,191.79,191.64,191.65,64157
2019-07-18 09:52:00,191.66,191.72,191.65,191.66,58527
2019-07-18 09:53:00,191.6575,191.78,191.6575,191.765,86426
2019-07-18 09:54:00,191.78,191.86,191.78,191.82,96896
2019-07-18 09:55:00,191.83,191.83,191.8,191.82,15490
2019-07-18 09:58:00,191.8,191.85,191.8,191.8201,158452
2019-07-18 09:59:00,191.835,191.84,191.74,191.755,198252
2019-07-18 10:00:00,191.76,191.805,191.74,191.75,38094
2019-07-18 10:01:00,191.7599,191.76,191.6,191.63,100543
2019-07-18 10:02:00,191.64,191.71,191.63,191.655,42527
2019-07-18 10:03:00,191.69,191.69,191.59,191.61,37882
2019-07-18 10:04:00,191.61,191.61,191.5306,191.5333,49021
2019-07-18 10:05:00,191.55,191.6448,191.53,191.6448,47782
2019-07-18 10:06:00,191.64,191.6699,191.6,191.61,28750
2019-07-18 10:07:00,191.6,191.7599,191.58,191.75,40133
2019-07-18 10:08:00,191.78,192.0,191.78,191.91,213695
2019-07-18 10:09:00,191.91,191.92,191.83,191.85,100181
2019-07-18 10:10:00,191.85,191.86,191.79,191.83,41270
2019-07-18 10:11:00,191.87,191.91,191.835,191.9,37312
2019-07-18 10:12:00,191.91,191.91,191.84,191.84,20696
2019-07-18 10:13:00,191.85,191.94,191.8348,191.94,35943
2019-07-18 10:14:00,191.94,191.96,191.91,191.92,185492
2019-07-18 10:15:00,191.92,191.95,191.9,191.91,75645
2019-07-18 10:16:00,191.9112,191.92,191.83,191.88,150679
2019-07-18 10:17:00,191.89,191.96,191.88,191.96,23065
2019-07-18 10:18:00,191.94,191.99,191.92,191.95,72723
2019-07-18 10:19:00,191.94,191.94,191.88,191.9,25461
2019-07-18 10:20:00,191.9,191.96,191.9,191.96,43830
2019-07-18 10:21:00,191.97,191.98,191.91,191.95,57208
2019-07-18 10:22:00,191.96,192.14,191.96,192.13,112397
2019-07-18 10:23:00,192.13,192.13,192.07,192.1,27802
2019-07-18 10:24:00,192.09,192.11,192.05,192.07,73200
2019-07-18 10:25:00,192.07,192.13,192.04,192.0595,32732
2019-07-18 10:26:00,192.05,192.05,191.96,191.975,28180
2019-07-18 10:27:00,191.981,191.99,191.95,191.97,84629
2019-07-18 10:28:00,191.97,191.989,191.93,191.965,17333
2019-07-18 10:29:00,191.965,192.0234,191.95,192.02,33285
2019-07-18 10:30:00,192.015,192.03,191.86,191.885,149929
2019-07-18 10:31:00,191.89,191.98,191.83,191.97,163076
2019-07-18 10:32:00,191.98,192.0,191.93,191.93,132656
2019-07-18 10:33:00,191.93,191.98,191.93,191.95,135194
2019-07-18 10:34:00,191.925,191.98,191.91,191.93,46672
2019-07-18 10:35:00,191.92,191.93,191.7715,191.81,88974
2019-07-18 10:36:00,191.81,191.82,191.75,191.78,64149
2019-07-18 10:37:00,191.7738,191.8,191.65,191.76,174827
2019-07-18 10:38:00,191.76,191.78,191.69,191.7,48603
2019-07-18 10:39:00,191.71,191.71,191.65,191.66,39001
2019-07-18 10:40:00,191.6574,191.675,191.61,191.639,35714
2019-07-18 10:41:00,191.64,191.715,191.62,191.68,70526
2019-07-18 10:42:00,191.69,191.735,191.67,191.72,35911
2019-07-18 10:43:00,191.71,191.75,191.71,191.735,21675
2019-07-18 10:44:00,191.725,191.76,191.725,191.75,29828
2019-07-18 10:45:00,191.75,191.78,191.74,191.74,61105
2019-07-18 10:46:00,191.75,191.78,191.73,191.76,18203
2019-07-18 10:47:00,191.76,191.7993,191.76,191.78,14178
2019-07-18 10:48:00,191.78,191.815,191.78,191.79,8852
2019-07-18 10:49:00,191.79,191.868,191.78,191.84,21892
2019-07-18 10:50:00,191.8399,191.84,191.683,191.7,52039
2019-07-18 10:51:00,191.7,191.73,191.65,191.65,33474
2019-07-18 10:52:00,191.6567,191.67,191.61,191.64,20644
2019-07-18 10:53:00,191.63,191.7119,191.56,191.56,211362
2019-07-18 10:54:00,191.56,191.5634,191.46,191.51,154737
2019-07-18 10:55:00,191.525,191.5311,191.48,191.48,32510
2019-07-18 10:56:00,191.471,191.472,191.41,191.46,59177
2019-07-18 10:57:00,191.46,191.52,191.46,191.52,44146
2019-07-18 10:58:00,191.52,191.57,191.515,191.56,27519
2019-07-18 10:59:00,191.5761,191.58,191.54,191.55,26086
2019-07-18 11:00:00,191.54,191.55,191.52,191.53,18326
2019-07-18 11:01:00,191.54,191.62,191.54,191.57,32702
2019-07-18 11:02:00,191.58,191.58,191.52,191.5532,17114
2019-07-18 11:03:00,191.57,191.59,191.55,191.59,7008
