timestamp,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2019-07-10 13:55:00,7.42,7.42,7.41,7.41,729.0,-0.01,-0.13,7.418,7.419,7.4215,491.4,546.9,711.38,0.01
2019-07-10 14:00:00,7.41,7.41,7.41,7.4,266.0,0.0,0.0,7.416,7.419,7.4185,410.8,525.6,606.68,0.0
2019-07-10 14:05:00,7.41,7.41,7.4,7.4,559.0,-0.01,-0.13,7.412,7.42,7.416,453.0,486.0,566.98,0.01
2019-07-10 14:10:00,7.41,7.42,7.41,7.41,606.0,0.0,0.0,7.41,7.417,7.4145,531.2,481.2,550.68,0.01
2019-07-10 14:15:00,7.41,7.42,7.42,7.41,436.0,0.01,0.13,7.41,7.417,7.414,519.2,482.5,538.88,0.01
2019-07-10 14:20:00,7.41,7.42,7.41,7.41,1017.0,0.0,0.0,7.41,7.414,7.413,576.8,534.1,573.58,0.01
2019-07-10 14:25:00,7.42,7.42,7.4,7.39,1161.0,-0.02,-0.27,7.408,7.412,7.4125,755.8,583.3,592.83,0.01
2019-07-10 14:30:00,7.4,7.4,7.38,7.38,1152.0,-0.02,-0.27,7.404,7.408,7.4105,874.4,663.7,597.63,0.01
2019-07-10 14:35:00,7.37,7.38,7.38,7.36,1533.6,0.01,0.14,7.398,7.404,7.4095,1059.92,795.56,646.16,0.02
2019-07-10 14:40:00,7.38,7.39,7.38,7.37,1306.4,0.0,0.0,7.39,7.4,7.409,1234.0,876.6,688.68,0.02
2019-07-10 14:45:00,7.38,7.39,7.39,7.37,1941.0,0.01,0.14,7.386,7.398,7.4085,1418.8,997.8,772.35,0.02
2019-07-10 14:50:00,7.39,7.39,7.38,7.37,1157.0,-0.01,-0.14,7.382,7.395,7.407,1418.0,1086.9,806.25,0.01
2019-07-10 14:55:00,7.39,7.39,7.38,7.36,3385.0,-0.01,-0.14,7.382,7.393,7.4065,1864.6,1369.5,927.75,0.04
2019-07-10 15:00:00,7.38,7.38,7.38,7.37,382.03,0.0,0.0,7.382,7.39,7.4035,1634.29,1347.1,914.15,0.0
2019-07-11 09:35:00,7.37,7.51,7.47,7.37,8698.78,0.1,1.36,7.4,7.395,7.406,3112.76,2173.38,1327.94,0.11
2019-07-11 09:40:00,7.48,7.56,7.56,7.48,9899.0,0.08,1.07,7.434,7.41,7.412,4704.36,3061.58,1797.84,0.12
2019-07-11 09:45:00,7.56,7.56,7.52,7.51,4632.0,-0.04,-0.53,7.462,7.422,7.417,5399.36,3408.68,1995.99,0.06
2019-07-11 09:50:00,7.51,7.54,7.54,7.51,2910.0,0.03,0.4,7.494,7.438,7.423,5304.36,3584.48,2124.09,0.04
