timestamp,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2019-07-10 13:55:00,4.5,4.5,4.5,4.5,10.0,0.0,0.0,4.5,4.5,4.5,27.18,21.49,45.74,0.0
2019-07-10 14:00:00,4.5,4.5,4.5,4.5,0.0,0.0,0.0,4.5,4.5,4.5,22.18,19.49,32.99,0.0
2019-07-10 14:05:00,4.5,4.5,4.5,4.5,1.0,0.0,0.0,4.5,4.5,4.5,3.8,17.09,31.94,0.0
2019-07-10 14:10:00,4.5,4.5,4.5,4.5,1410.0,0.0,0.0,4.5,4.5,4.5,285.8,157.59,101.75,0.03
2019-07-10 14:15:00,4.5,4.5,4.5,4.5,25.0,0.0,0.0,4.5,4.5,4.5,289.2,159.49,99.94,0.0
2019-07-10 14:20:00,4.5,4.5,4.5,4.5,1.0,0.0,0.0,4.5,4.5,4.5,287.4,157.29,95.59,0.0
2019-07-10 14:25:00,4.5,4.5,4.5,4.5,86.0,0.0,0.0,4.5,4.5,4.5,304.6,163.39,94.84,0.0
2019-07-10 14:30:00,4.5,4.5,4.5,4.5,66.0,0.0,0.0,4.5,4.5,4.5,317.6,160.7,97.29,0.0
2019-07-10 14:35:00,4.5,4.5,4.5,4.5,135.0,0.0,0.0,4.5,4.5,4.5,62.6,174.2,104.05,0.0
2019-07-10 14:40:00,4.5,4.5,4.5,4.5,635.5,0.0,0.0,4.5,4.5,4.5,184.7,236.95,134.32,0.01
2019-07-10 14:45:00,4.5,4.5,4.5,4.5,1529.0,0.0,0.0,4.5,4.5,4.5,490.3,388.85,205.17,0.03
2019-07-10 14:50:00,4.5,4.5,4.5,4.5,693.0,0.0,0.0,4.5,4.5,4.5,611.7,458.15,238.82,0.01
2019-07-10 14:55:00,4.5,4.5,4.5,4.5,274.0,0.0,0.0,4.5,4.5,4.5,653.3,485.45,251.27,0.01
2019-07-10 15:00:00,4.5,4.5,4.5,4.5,181.0,0.0,0.0,4.5,4.5,4.5,662.5,362.55,260.07,0.0
2019-07-11 09:35:00,4.61,4.64,4.58,4.57,47156.0,-0.03,-0.65,4.516,4.508,4.504,9966.6,5075.65,2617.57,0.91
2019-07-11 09:40:00,4.59,4.6,4.6,4.56,9955.89,0.01,0.22,4.536,4.518,4.509,11652.0,6071.14,3114.21,0.19
