timestamp,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2019-07-10 13:55:00,6.73,6.73,6.73,6.71,4117.84,0.0,0.0,6.756,6.779,6.78,2984.77,3510.75,2956.18,0.04
2019-07-10 14:00:00,6.73,6.75,6.73,6.72,3351.0,0.0,0.0,6.746,6.773,6.7765,3394.97,3480.15,2780.48,0.03
2019-07-10 14:05:00,6.73,6.75,6.72,6.72,2601.0,-0.01,-0.15,6.736,6.762,6.7735,3408.37,2944.48,2731.78,0.02
2019-07-10 14:10:00,6.73,6.73,6.71,6.71,3957.0,-0.02,-0.3,6.724,6.753,6.7695,3750.97,2889.48,2842.13,0.04
2019-07-10 14:15:00,6.71,6.73,6.73,6.71,1837.0,0.02,0.3,6.724,6.746,6.7665,3172.77,2957.28,2859.03,0.02
2019-07-10 14:20:00,6.73,6.73,6.69,6.69,9888.0,-0.04,-0.59,6.716,6.736,6.7625,4326.8,3655.78,3224.83,0.09
2019-07-10 14:25:00,6.69,6.7,6.7,6.68,3280.0,0.01,0.15,6.71,6.728,6.759,4312.6,3853.78,3311.18,0.03
2019-07-10 14:30:00,6.7,6.7,6.66,6.66,4318.0,-0.04,-0.6,6.698,6.717,6.7535,4656.0,4032.18,3453.48,0.04
2019-07-10 14:35:00,6.66,6.68,6.68,6.65,3553.0,0.02,0.3,6.692,6.708,6.7485,4575.2,4163.08,3580.93,0.03
2019-07-10 14:40:00,6.67,6.68,6.65,6.63,8836.0,-0.02,-0.3,6.676,6.7,6.742,5975.0,4573.88,3954.23,0.08
2019-07-10 14:45:00,6.65,6.65,6.62,6.61,5886.73,-0.03,-0.45,6.662,6.689,6.734,5174.75,4750.77,4130.76,0.06
2019-07-10 14:50:00,6.61,6.65,6.65,6.61,5486.0,0.04,0.61,6.652,6.681,6.727,5615.95,4964.27,4222.21,0.05
2019-07-10 14:55:00,6.65,6.66,6.66,6.64,9034.0,0.01,0.15,6.652,6.675,6.7185,6559.15,5607.57,4276.03,0.09
2019-07-10 15:00:00,6.66,6.68,6.68,6.66,4937.0,0.02,0.3,6.652,6.672,6.7125,6835.95,5705.57,4297.53,0.05
