timestamp,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2019-07-10 13:55:00,5.21,5.26,5.24,5.2,4881.17,0.03,0.58,5.218,5.227,5.2365,2197.43,3583.24,2460.07,0.03
2019-07-10 14:00:00,5.24,5.26,5.24,5.23,3832.0,0.0,0.0,5.222,5.227,5.2355,2375.83,3707.64,2580.07,0.02
2019-07-10 14:05:00,5.24,5.25,5.24,5.22,3323.0,0.0,0.0,5.228,5.225,5.2355,2791.43,3949.04,2675.87,0.02
2019-07-10 14:10:00,5.25,5.25,5.21,5.19,3519.59,-0.04,-0.76,5.228,5.22,5.234,3319.35,4142.8,2778.45,0.02
2019-07-10 14:15:00,5.21,5.22,5.22,5.21,206.0,0.01,0.19,5.23,5.223,5.233,3152.35,2617.18,2719.5,0.0
2019-07-10 14:20:00,5.21,5.22,5.21,5.21,574.0,0.0,0.0,5.224,5.221,5.231,2290.92,2244.18,2677.8,0.0
2019-07-10 14:25:00,5.22,5.22,5.22,5.21,822.0,0.0,0.0,5.22,5.221,5.23,1688.92,2032.38,2668.4,0.0
2019-07-10 14:30:00,5.22,5.22,5.21,5.21,1014.0,-0.01,-0.19,5.214,5.221,5.228,1227.12,2009.28,2664.05,0.01
2019-07-10 14:35:00,5.21,5.22,5.22,5.21,5154.0,0.01,0.19,5.216,5.222,5.227,1554.0,2436.68,2859.15,0.03
2019-07-10 14:40:00,5.22,5.23,5.21,5.21,1423.0,-0.01,-0.19,5.214,5.222,5.225,1797.4,2474.88,2889.0,0.01
2019-07-10 14:45:00,5.21,5.21,5.21,5.19,3047.41,0.0,0.0,5.214,5.219,5.223,2292.08,2291.5,2937.37,0.02
2019-07-10 14:50:00,5.21,5.21,5.2,5.2,1049.0,-0.01,-0.19,5.21,5.215,5.221,2337.48,2013.2,2860.42,0.01
2019-07-10 14:55:00,5.21,5.21,5.17,5.17,4083.0,-0.04,-0.77,5.202,5.208,5.2165,2951.28,2089.2,3019.12,0.02
2019-07-10 15:00:00,5.17,5.19,5.19,5.17,1320.0,0.02,0.39,5.196,5.206,5.213,2184.48,1869.24,3006.02,0.01
2019-07-11 09:35:00,5.21,5.26,5.25,5.2,7453.0,0.04,0.77,5.204,5.209,5.216,3390.48,2593.94,2605.56,0.04
2019-07-11 09:40:00,5.25,5.27,5.25,5.23,4949.0,0.0,0.0,5.212,5.213,5.217,3770.8,3031.44,2637.81,0.03
2019-07-11 09:45:00,5.26,5.28,5.24,5.24,2672.0,-0.02,-0.38,5.22,5.215,5.218,4095.4,3216.44,2624.41,0.01
2019-07-11 09:50:00,5.24,5.3,5.28,5.24,7472.0,0.04,0.76,5.242,5.222,5.2215,4773.2,3862.24,2935.76,0.04
2019-07-11 09:55:00,5.28,5.3,5.29,5.28,3793.0,0.01,0.19,5.262,5.229,5.2255,5267.8,3726.14,3081.41,0.02
2019-07-11 10:00:00,5.29,5.29,5.29,5.28,2090.0,0.0,0.0,5.27,5.237,5.2295,4195.2,3792.84,3133.86,0.01
2019-07-11 10:05:00,5.28,5.31,5.31,5.28,4264.0,0.03,0.57,5.282,5.247,5.233,4058.2,3914.5,3103.0,0.02
2019-07-11 10:10:00,5.31,5.31,5.31,5.29,5332.89,0.0,0.0,5.296,5.258,5.2365,4590.38,4342.89,3178.04,0.03
2019-07-11 10:15:00,5.3,5.31,5.3,5.3,1965.0,0.0,0.0,5.3,5.271,5.2395,3488.98,4131.09,3110.14,0.01
2019-07-11 10:20:00,5.3,5.32,5.3,5.3,4272.0,0.0,0.0,5.302,5.282,5.244,3584.78,4426.29,3147.76,0.02
2019-07-11 10:25:00,5.3,5.31,5.29,5.29,3036.0,-0.01,-0.19,5.302,5.286,5.2475,3773.98,3984.59,3289.26,0.02
2019-07-11 10:30:00,5.29,5.3,5.29,5.28,1807.0,0.0,0.0,5.298,5.29,5.2515,3282.58,3670.39,3350.92,0.01
2019-07-11 10:35:00,5.29,5.3,5.29,5.28,3545.0,0.0,0.0,5.294,5.295,5.255,2925.0,3757.69,3487.06,0.02
2019-07-11 10:40:00,5.29,5.31,5.31,5.29,4968.0,0.02,0.38,5.296,5.298,5.26,3525.6,3507.29,3684.76,0.03
2019-07-11 10:45:00,5.31,5.31,5.3,5.3,4802.0,-0.01,-0.19,5.296,5.299,5.264,3631.6,3608.19,3667.16,0.03
2019-07-11 10:50:00,5.3,5.3,5.3,5.29,2058.0,0.0,0.0,5.298,5.3,5.2685,3436.0,3604.99,3698.92,0.01
2019-07-11 10:55:00,5.3,5.31,5.31,5.29,3211.0,0.01,0.19,5.302,5.3,5.2735,3716.8,3499.69,3707.09,0.02
2019-07-11 11:00:00,5.31,5.32,5.32,5.29,3679.0,0.01,0.19,5.308,5.301,5.2795,3743.6,3334.3,3838.59,0.02
2019-07-11 11:05:00,5.31,5.32,5.31,5.3,3776.0,0.0,0.0,5.308,5.302,5.2865,3505.2,3515.4,3823.24,0.02
2019-07-11 11:10:00,5.31,5.31,5.3,5.29,1536.0,-0.01,-0.19,5.308,5.302,5.292,2852.0,3241.8,3834.04,0.01
2019-07-11 11:15:00,5.3,5.3,5.29,5.28,1307.0,-0.01,-0.19,5.306,5.302,5.294,2701.8,3068.9,3526.74,0.01
2019-07-11 11:20:00,5.29,5.3,5.29,5.28,1565.0,0.0,0.0,5.302,5.302,5.296,2372.6,3044.7,3357.54,0.01
2019-07-11 11:25:00,5.29,5.29,5.29,5.28,1940.0,0.0,0.0,5.296,5.302,5.2985,2024.8,2884.2,3320.94,0.01
2019-07-11 11:30:00,5.29,5.29,5.28,5.27,1187.0,-0.01,-0.19,5.29,5.299,5.2985,1507.0,2506.1,3006.69,0.01
2019-07-11 13:05:00,5.27,5.3,5.3,5.27,1859.0,0.03,0.57,5.29,5.299,5.299,1571.6,2211.8,2909.99,0.01
2019-07-11 13:10:00,5.3,5.3,5.28,5.28,1363.0,-0.02,-0.38,5.288,5.297,5.2985,1582.8,2142.3,2873.64,0.01
2019-07-11 13:15:00,5.28,5.29,5.29,5.28,777.0,0.01,0.19,5.288,5.295,5.2975,1425.2,1898.9,2699.29,0.0
2019-07-11 13:20:00,5.29,5.29,5.27,5.27,1342.0,-0.02,-0.38,5.284,5.29,5.2955,1305.6,1665.2,2499.75,0.01
2019-07-11 13:25:00,5.28,5.28,5.26,5.25,1708.0,-0.02,-0.38,5.28,5.285,5.2935,1409.8,1458.4,2486.9,0.01
2019-07-11 13:30:00,5.27,5.27,5.26,5.24,1859.0,-0.01,-0.19,5.272,5.281,5.2915,1409.8,1490.7,2366.25,0.01
2019-07-11 13:35:00,5.25,5.25,5.24,5.24,1124.0,-0.01,-0.19,5.264,5.276,5.289,1362.0,1472.4,2270.65,0.01
2019-07-11 13:40:00,5.25,5.26,5.25,5.24,719.0,0.0,0.0,5.256,5.272,5.287,1350.4,1387.8,2216.25,0.0
2019-07-11 13:45:00,5.26,5.26,5.25,5.24,1581.0,-0.01,-0.19,5.252,5.268,5.285,1398.2,1351.9,2118.05,0.01
2019-07-11 13:50:00,5.25,5.26,5.25,5.24,1380.0,0.0,0.0,5.25,5.265,5.282,1332.6,1371.2,1938.65,0.01
